datetime,count
2011-04-23 06:00:00,17.36
2011-04-23 07:00:00,84.83
2011-04-23 08:00:00,76.47
2011-04-23 09:00:00,103.8
2011-04-23 10:00:00,200.99
2011-04-23 11:00:00,188.5
2011-04-23 12:00:00,187.29
2011-04-23 13:00:00,195.08
2011-04-23 14:00:00,308.94
2011-04-23 15:00:00,349.17
2011-04-23 16:00:00,394.12
2011-04-23 17:00:00,403.48
2011-04-23 18:00:00,284.42
2011-04-23 19:00:00,244.26
2011-04-23 20:00:00,185.02
2011-04-23 21:00:00,180.2
2011-04-23 22:00:00,186.48
2011-04-23 23:00:00,135.23
2011-04-24 00:00:00,91.73
2011-04-24 01:00:00,78.66
2011-04-24 02:00:00,53.21
2011-04-24 03:00:00,29.44
2011-04-24 04:00:00,10.97
2011-04-24 05:00:00,12.82
2011-04-24 06:00:00,22.3
2011-04-24 07:00:00,84.81
2011-04-24 08:00:00,146.61
2011-04-24 09:00:00,160.67
2011-04-24 10:00:00,279.65
2011-04-24 11:00:00,396.36
2011-04-24 12:00:00,396.42
2011-04-24 13:00:00,449.85
2011-04-24 14:00:00,494.64
2011-04-24 15:00:00,455.28
2011-04-24 16:00:00,465.25
2011-04-24 17:00:00,460.6103333333333
2011-04-24 18:00:00,396.272
2011-04-24 19:00:00,225.8
2011-04-24 20:00:00,155.3
2011-04-24 21:00:00,92.72
2011-04-24 22:00:00,56.85
2011-04-24 23:00:00,80.73
2011-04-25 00:00:00,21.07
2011-04-25 01:00:00,12.03
2011-04-25 02:00:00,9.06
2011-04-25 03:00:00,4.33
2011-04-25 04:00:00,4.29
2011-04-25 05:00:00,16.88
2011-04-25 06:00:00,69.66
2011-04-25 07:00:00,276.94
2011-04-25 08:00:00,472.49
2011-04-25 09:00:00,288.74
2011-04-25 10:00:00,143.02
2011-04-25 11:00:00,177.28
2011-04-25 12:00:00,212.01
2011-04-25 13:00:00,218.37
2011-04-25 14:00:00,191.42
2011-04-25 15:00:00,201.17
2011-04-25 16:00:00,296.41
2011-04-25 17:00:00,543.22
2011-04-25 18:00:00,509.01
2011-04-25 19:00:00,447.55
2011-04-25 20:00:00,299.71
2011-04-25 21:00:00,212.05
2011-04-25 22:00:00,129.8
2011-04-25 23:00:00,68.07
2011-04-26 00:00:00,30.03
2011-04-26 01:00:00,13.24
2011-04-26 02:00:00,6.67
2011-04-26 03:00:00,4.13
2011-04-26 04:00:00,4.78
2011-04-26 05:00:00,21.84
2011-04-26 06:00:00,82.15
2011-04-26 07:00:00,337.35
2011-04-26 08:00:00,414.34
2011-04-26 09:00:00,243.93
2011-04-26 10:00:00,132.69
2011-04-26 11:00:00,158.74
2011-04-26 12:00:00,194.13
2011-04-26 13:00:00,177.22
2011-04-26 14:00:00,180.99
2011-04-26 15:00:00,172.67
2011-04-26 16:00:00,291.28
2011-04-26 17:00:00,515.25
2011-04-26 18:00:00,516.58
2011-04-26 19:00:00,452.99
2011-04-26 20:00:00,297.75
2011-04-26 21:00:00,222.64
2011-04-26 22:00:00,144.94
2011-04-26 23:00:00,72.86
2011-04-27 00:00:00,30.0
2011-04-27 01:00:00,13.83
2011-04-27 02:00:00,7.97
2011-04-27 03:00:00,4.44
2011-04-27 04:00:00,4.16
2011-04-27 05:00:00,16.12
2011-04-27 06:00:00,84.98
2011-04-27 07:00:00,309.91
2011-04-27 08:00:00,425.82
2011-04-27 09:00:00,255.33
2011-04-27 10:00:00,131.2
2011-04-27 11:00:00,152.08
2011-04-27 12:00:00,153.75
2011-04-27 13:00:00,150.01
2011-04-27 14:00:00,174.35
2011-04-27 15:00:00,183.56
2011-04-27 16:00:00,280.14
2011-04-27 17:00:00,361.17
2011-04-27 18:00:00,351.41
2011-04-27 19:00:00,399.16
2011-04-27 20:00:00,231.77
2011-04-27 21:00:00,156.61
2011-04-27 22:00:00,119.66
2011-04-27 23:00:00,82.59
2011-04-28 00:00:00,41.99
2011-04-28 01:00:00,17.15
2011-04-28 02:00:00,8.42
2011-04-28 03:00:00,5.87
2011-04-28 04:00:00,5.44
2011-04-28 05:00:00,24.34
2011-04-28 06:00:00,85.44
2011-04-28 07:00:00,321.24
2011-04-28 08:00:00,541.01
2011-04-28 09:00:00,157.35
2011-04-28 10:00:00,118.28
2011-04-28 11:00:00,114.52
2011-04-28 12:00:00,160.84
2011-04-28 13:00:00,136.79
2011-04-28 14:00:00,140.57
2011-04-28 15:00:00,180.54
2011-04-28 16:00:00,280.2
2011-04-28 17:00:00,478.58
2011-04-28 18:00:00,475.5
2011-04-28 19:00:00,481.61
2011-04-28 20:00:00,379.48
2011-04-28 21:00:00,249.31
2011-04-28 22:00:00,194.59
2011-04-28 23:00:00,148.93
2011-04-29 00:00:00,49.85
2011-04-29 01:00:00,33.54
2011-04-29 02:00:00,15.57
2011-04-29 03:00:00,6.49
2011-04-29 04:00:00,5.44
2011-04-29 05:00:00,22.63
2011-04-29 06:00:00,107.49
2011-04-29 07:00:00,347.01
2011-04-29 08:00:00,563.33
2011-04-29 09:00:00,308.62
2011-04-29 10:00:00,214.97
2011-04-29 11:00:00,247.76
2011-04-29 12:00:00,330.68
2011-04-29 13:00:00,333.91
2011-04-29 14:00:00,272.56
2011-04-29 15:00:00,260.21
2011-04-29 16:00:00,360.54
2011-04-29 17:00:00,459.24
2011-04-29 18:00:00,418.39
2011-04-29 19:00:00,260.5
2011-04-29 20:00:00,206.82
2011-04-29 21:00:00,183.51
2011-04-29 22:00:00,145.74
2011-04-29 23:00:00,116.47
2011-04-30 00:00:00,69.32
2011-04-30 01:00:00,58.64
2011-04-30 02:00:00,43.37
2011-04-30 03:00:00,26.07
2011-04-30 04:00:00,8.73
2011-04-30 05:00:00,8.01
2011-04-30 06:00:00,26.42
2011-04-30 07:00:00,46.71
2011-04-30 08:00:00,93.67
2011-04-30 09:00:00,230.65
2011-04-30 10:00:00,323.65
2011-04-30 11:00:00,405.47
2011-04-30 12:00:00,436.67
2011-04-30 13:00:00,502.9
2011-04-30 14:00:00,567.07
2011-04-30 15:00:00,592.01
2011-04-30 16:00:00,471.96
2011-04-30 17:00:00,400.72
2011-04-30 18:00:00,339.5
2011-04-30 19:00:00,279.29
2011-04-30 20:00:00,159.37
2011-04-30 21:00:00,144.3
2011-04-30 22:00:00,135.73
2011-04-30 23:00:00,97.26
2011-05-20 00:00:00,45.42
2011-05-20 01:00:00,26.99
2011-05-20 02:00:00,11.15
2011-05-20 03:00:00,6.483333333333333
2011-05-20 04:00:00,6.07
2011-05-20 05:00:00,26.14
2011-05-20 06:00:00,136.67
2011-05-20 07:00:00,444.49
2011-05-20 08:00:00,651.1
2011-05-20 09:00:00,273.06
2011-05-20 10:00:00,178.2
2011-05-20 11:00:00,209.69
2011-05-20 12:00:00,299.88
2011-05-20 13:00:00,243.76
2011-05-20 14:00:00,295.93
2011-05-20 15:00:00,297.87
2011-05-20 16:00:00,412.69
2011-05-20 17:00:00,571.9
2011-05-20 18:00:00,558.09
2011-05-20 19:00:00,380.29
2011-05-20 20:00:00,284.09
2011-05-20 21:00:00,253.41
2011-05-20 22:00:00,209.68
2011-05-20 23:00:00,160.04
2011-05-21 00:00:00,126.48
2011-05-21 01:00:00,83.6
2011-05-21 02:00:00,65.42
2011-05-21 03:00:00,30.35
2011-05-21 04:00:00,10.94
2011-05-21 05:00:00,13.82
2011-05-21 06:00:00,25.09
2011-05-21 07:00:00,77.63
2011-05-21 08:00:00,185.54
2011-05-21 09:00:00,312.69
2011-05-21 10:00:00,465.15
2011-05-21 11:00:00,519.95
2011-05-21 12:00:00,573.8
2011-05-21 13:00:00,582.41
2011-05-21 14:00:00,587.64
2011-05-21 15:00:00,528.89
2011-05-21 16:00:00,586.7
2011-05-21 17:00:00,516.68
2011-05-21 18:00:00,461.81
2011-05-21 19:00:00,428.57
2011-05-21 20:00:00,282.27
2011-05-21 21:00:00,262.2
2011-05-21 22:00:00,252.47
2011-05-21 23:00:00,191.67
2011-05-22 00:00:00,139.45
2011-05-22 01:00:00,81.44
2011-05-22 02:00:00,60.57
2011-05-22 03:00:00,30.65
2011-05-22 04:00:00,12.46
2011-05-22 05:00:00,14.73
2011-05-22 06:00:00,14.23
2011-05-22 07:00:00,48.85
2011-05-22 08:00:00,129.3
2011-05-22 09:00:00,251.51
2011-05-22 10:00:00,412.27
2011-05-22 11:00:00,521.36
2011-05-22 12:00:00,491.58
2011-05-22 13:00:00,554.35
2011-05-22 14:00:00,410.7
2011-05-22 15:00:00,480.45
2011-05-22 16:00:00,439.66
2011-05-22 17:00:00,435.68033333333335
2011-05-22 18:00:00,432.42199999999997
2011-05-22 19:00:00,383.23
2011-05-22 20:00:00,288.25
2011-05-22 21:00:00,206.7
2011-05-22 22:00:00,144.16
2011-05-22 23:00:00,91.31
2011-05-23 00:00:00,30.49
2011-05-23 01:00:00,17.3
2011-05-23 02:00:00,5.95
2011-05-23 03:00:00,3.88
2011-05-23 04:00:00,5.23
2011-05-23 05:00:00,28.37
2011-05-23 06:00:00,106.68
2011-05-23 07:00:00,353.18
2011-05-23 08:00:00,471.08
2011-05-23 09:00:00,287.58
2011-05-23 10:00:00,145.89
2011-05-23 11:00:00,183.44
2011-05-23 12:00:00,202.38
2011-05-23 13:00:00,201.27
2011-05-23 14:00:00,182.97
2011-05-23 15:00:00,191.67
2011-05-23 16:00:00,291.85
2011-05-23 17:00:00,582.16
2011-05-23 18:00:00,577.73
2011-05-23 19:00:00,420.57
2011-05-23 20:00:00,229.89
2011-05-23 21:00:00,186.5
2011-05-23 22:00:00,166.25
2011-05-23 23:00:00,73.87
2011-05-24 00:00:00,25.69
2011-05-24 01:00:00,15.82
2011-05-24 02:00:00,7.98
2011-05-24 03:00:00,5.25
2011-05-24 04:00:00,6.31
2011-05-24 05:00:00,20.47
2011-05-24 06:00:00,125.36
2011-05-24 07:00:00,238.52
2011-05-24 08:00:00,297.92
2011-05-24 09:00:00,295.98
2011-05-24 10:00:00,130.13
2011-05-24 11:00:00,189.02
2011-05-24 12:00:00,211.41
2011-05-24 13:00:00,202.86
2011-05-24 14:00:00,177.56
2011-05-24 15:00:00,182.65
2011-05-24 16:00:00,340.62
2011-05-24 17:00:00,701.01
2011-05-24 18:00:00,603.11
2011-05-24 19:00:00,442.12
2011-05-24 20:00:00,297.22
2011-05-24 21:00:00,230.09
2011-05-24 22:00:00,88.87
2011-05-24 23:00:00,101.27
2011-05-25 00:00:00,32.16
2011-05-25 01:00:00,15.33
2011-05-25 02:00:00,10.18
2011-05-25 03:00:00,5.25
2011-05-25 04:00:00,5.44
2011-05-25 05:00:00,27.99
2011-05-25 06:00:00,126.57
2011-05-25 07:00:00,422.53
2011-05-25 08:00:00,562.05
2011-05-25 09:00:00,278.0
2011-05-25 10:00:00,161.39
2011-05-25 11:00:00,214.49
2011-05-25 12:00:00,262.3
2011-05-25 13:00:00,249.47
2011-05-25 14:00:00,222.41
2011-05-25 15:00:00,226.5
2011-05-25 16:00:00,307.05
2011-05-25 17:00:00,774.47
2011-05-25 18:00:00,679.34
2011-05-25 19:00:00,518.07
2011-05-25 20:00:00,380.36
2011-05-25 21:00:00,281.33
2011-05-25 22:00:00,235.6
2011-05-25 23:00:00,120.78
2011-05-26 00:00:00,76.04
2011-05-26 01:00:00,25.59
2011-05-26 02:00:00,11.52
2011-05-26 03:00:00,5.95
2011-05-26 04:00:00,6.01
2011-05-26 05:00:00,26.49
2011-05-26 06:00:00,107.07
2011-05-26 07:00:00,353.77
2011-05-26 08:00:00,569.44
2011-05-26 09:00:00,287.42
2011-05-26 10:00:00,140.7
2011-05-26 11:00:00,170.87
2011-05-26 12:00:00,202.0
2011-05-26 13:00:00,212.49
2011-05-26 14:00:00,203.32
2011-05-26 15:00:00,191.24
2011-05-26 16:00:00,338.61
2011-05-26 17:00:00,613.42
2011-05-26 18:00:00,534.14
2011-05-26 19:00:00,472.27
2011-05-26 20:00:00,356.9
2011-05-26 21:00:00,256.59
2011-05-26 22:00:00,221.45
2011-05-26 23:00:00,139.73
2011-05-27 00:00:00,72.52
2011-05-27 01:00:00,36.94
2011-05-27 02:00:00,15.62
2011-05-27 03:00:00,8.67
2011-05-27 04:00:00,7.76
2011-05-27 05:00:00,29.8
2011-05-27 06:00:00,135.22
2011-05-27 07:00:00,381.86
2011-05-27 08:00:00,492.47
2011-05-27 09:00:00,238.49
2011-05-27 10:00:00,201.78
2011-05-27 11:00:00,209.93
2011-05-27 12:00:00,254.95
2011-05-27 13:00:00,243.94
2011-05-27 14:00:00,225.17
2011-05-27 15:00:00,236.68
2011-05-27 16:00:00,398.39
2011-05-27 17:00:00,551.65
2011-05-27 18:00:00,633.95
2011-05-27 19:00:00,295.37
2011-05-27 20:00:00,303.0
2011-05-27 21:00:00,175.39
2011-05-27 22:00:00,227.04
2011-05-27 23:00:00,176.13
2011-05-28 00:00:00,135.27
2011-05-28 01:00:00,95.0
2011-05-28 02:00:00,60.33
2011-05-28 03:00:00,28.04
2011-05-28 04:00:00,10.71
2011-05-28 05:00:00,14.19
2011-05-28 06:00:00,29.8
2011-05-28 07:00:00,63.58
2011-05-28 08:00:00,156.08
2011-05-28 09:00:00,273.28
2011-05-28 10:00:00,369.91
2011-05-28 11:00:00,418.62
2011-05-28 12:00:00,482.17
2011-05-28 13:00:00,442.01
2011-05-28 14:00:00,453.72
2011-05-28 15:00:00,482.44
2011-05-28 16:00:00,465.19
2011-05-28 17:00:00,442.42
2011-05-28 18:00:00,359.0
2011-05-28 19:00:00,298.41
2011-05-28 20:00:00,290.75
2011-05-28 21:00:00,225.52
2011-05-28 22:00:00,215.66
2011-05-28 23:00:00,177.93
2011-05-29 00:00:00,119.79
2011-05-29 01:00:00,87.88
2011-05-29 02:00:00,63.06
2011-05-29 03:00:00,28.91
2011-05-29 04:00:00,8.8
2011-05-29 05:00:00,11.78
2011-05-29 06:00:00,13.85
2011-05-29 07:00:00,30.98
2011-05-29 08:00:00,83.27
2011-05-29 09:00:00,141.92
2011-05-29 10:00:00,271.12
2011-05-29 11:00:00,298.42
2011-05-29 12:00:00,382.55
2011-05-29 13:00:00,420.71
2011-05-29 14:00:00,409.99
2011-05-29 15:00:00,405.94
2011-05-29 16:00:00,402.85
2011-05-29 17:00:00,395.26833333333326
2011-05-29 18:00:00,280.71
2011-05-29 19:00:00,270.86
2011-05-29 20:00:00,243.62
2011-05-29 21:00:00,172.66
2011-05-29 22:00:00,144.45
2011-05-29 23:00:00,120.57
2011-05-30 00:00:00,97.14
2011-05-30 01:00:00,80.72
2011-05-30 02:00:00,51.96
2011-05-30 03:00:00,32.42
2011-05-30 04:00:00,30.09
2011-05-30 05:00:00,14.93
2011-05-30 06:00:00,57.68
2011-05-30 07:00:00,177.22
2011-05-30 08:00:00,341.66
2011-05-30 09:00:00,260.73
2011-05-30 10:00:00,391.3
2011-05-30 11:00:00,419.43
2011-05-30 12:00:00,418.83
2011-05-30 13:00:00,425.52
2011-05-30 14:00:00,430.33
2011-05-30 15:00:00,427.24
2011-05-30 16:00:00,314.98
2011-05-30 17:00:00,478.82
2011-05-30 18:00:00,463.12
2011-05-30 19:00:00,379.99
2011-05-30 20:00:00,315.97
2011-05-30 21:00:00,323.11
2011-05-30 22:00:00,208.88
2011-05-30 23:00:00,97.68
2011-05-31 00:00:00,34.44
2011-05-31 01:00:00,19.92
2011-05-31 02:00:00,8.18
2011-05-31 03:00:00,5.34
2011-05-31 04:00:00,6.97
2011-05-31 05:00:00,26.64
2011-05-31 06:00:00,136.05
2011-05-31 07:00:00,388.03
2011-05-31 08:00:00,537.092
2011-05-31 09:00:00,236.2
2011-05-31 10:00:00,139.66
2011-05-31 11:00:00,179.38
2011-05-31 12:00:00,170.03
2011-05-31 13:00:00,155.61
2011-05-31 14:00:00,156.05
2011-05-31 15:00:00,152.91
2011-05-31 16:00:00,272.27
2011-05-31 17:00:00,661.99
2011-05-31 18:00:00,686.67
2011-05-31 19:00:00,465.72
2011-05-31 20:00:00,345.23
2011-05-31 21:00:00,276.41
2011-05-31 22:00:00,198.09
2011-05-31 23:00:00,131.54
2011-06-20 00:00:00,36.54
2011-06-20 01:00:00,16.82
2011-06-20 02:00:00,8.09
2011-06-20 03:00:00,4.03
2011-06-20 04:00:00,4.29
2011-06-20 05:00:00,31.74
2011-06-20 06:00:00,120.69
2011-06-20 07:00:00,146.74
2011-06-20 08:00:00,302.68
2011-06-20 09:00:00,240.89
2011-06-20 10:00:00,147.99
2011-06-20 11:00:00,180.15
2011-06-20 12:00:00,217.19
2011-06-20 13:00:00,233.83
2011-06-20 14:00:00,205.84
2011-06-20 15:00:00,205.74
2011-06-20 16:00:00,350.52
2011-06-20 17:00:00,734.79
2011-06-20 18:00:00,652.76
2011-06-20 19:00:00,480.98
2011-06-20 20:00:00,338.03
2011-06-20 21:00:00,241.58
2011-06-20 22:00:00,160.09
2011-06-20 23:00:00,78.65
2011-06-21 00:00:00,33.36
2011-06-21 01:00:00,13.27
2011-06-21 02:00:00,7.0
2011-06-21 03:00:00,5.46
2011-06-21 04:00:00,6.34
2011-06-21 05:00:00,26.72
2011-06-21 06:00:00,130.43
2011-06-21 07:00:00,378.63
2011-06-21 08:00:00,609.18
2011-06-21 09:00:00,268.19
2011-06-21 10:00:00,157.64
2011-06-21 11:00:00,132.72
2011-06-21 12:00:00,199.59
2011-06-21 13:00:00,200.98
2011-06-21 14:00:00,201.18
2011-06-21 15:00:00,211.0
2011-06-21 16:00:00,318.15
2011-06-21 17:00:00,572.17
2011-06-21 18:00:00,588.33
2011-06-21 19:00:00,401.84
2011-06-21 20:00:00,371.45
2011-06-21 21:00:00,249.0
2011-06-21 22:00:00,200.0
2011-06-21 23:00:00,112.2
2011-06-22 00:00:00,39.33
2011-06-22 01:00:00,21.05
2011-06-22 02:00:00,8.49
2011-06-22 03:00:00,6.22
2011-06-22 04:00:00,5.85
2011-06-22 05:00:00,33.12
2011-06-22 06:00:00,151.56
2011-06-22 07:00:00,394.34
2011-06-22 08:00:00,608.5726666666666
2011-06-22 09:00:00,270.97
2011-06-22 10:00:00,172.39
2011-06-22 11:00:00,185.91
2011-06-22 12:00:00,184.16
2011-06-22 13:00:00,174.05
2011-06-22 14:00:00,202.34
2011-06-22 15:00:00,183.83
2011-06-22 16:00:00,308.18
2011-06-22 17:00:00,639.37
2011-06-22 18:00:00,644.88
2011-06-22 19:00:00,429.23
2011-06-22 20:00:00,345.48
2011-06-22 21:00:00,244.83
2011-06-22 22:00:00,180.83
2011-06-22 23:00:00,115.25
2011-06-23 00:00:00,54.49
2011-06-23 01:00:00,24.74
2011-06-23 02:00:00,10.73
2011-06-23 03:00:00,6.07
2011-06-23 04:00:00,7.08
2011-06-23 05:00:00,31.83
2011-06-23 06:00:00,138.15
2011-06-23 07:00:00,361.2
2011-06-23 08:00:00,524.2436666666667
2011-06-23 09:00:00,254.87
2011-06-23 10:00:00,189.65
2011-06-23 11:00:00,183.66
2011-06-23 12:00:00,190.05
2011-06-23 13:00:00,196.58
2011-06-23 14:00:00,183.91
2011-06-23 15:00:00,214.55
2011-06-23 16:00:00,317.84
2011-06-23 17:00:00,655.05
2011-06-23 18:00:00,574.12
2011-06-23 19:00:00,467.95
2011-06-23 20:00:00,338.04
2011-06-23 21:00:00,248.95
2011-06-23 22:00:00,191.88
2011-06-23 23:00:00,140.72
2011-06-24 00:00:00,72.34
2011-06-24 01:00:00,26.29
2011-06-24 02:00:00,12.91
2011-06-24 03:00:00,7.61
2011-06-24 04:00:00,7.98
2011-06-24 05:00:00,31.06
2011-06-24 06:00:00,145.09
2011-06-24 07:00:00,319.91
2011-06-24 08:00:00,514.18
2011-06-24 09:00:00,254.6
2011-06-24 10:00:00,235.1
2011-06-24 11:00:00,272.62
2011-06-24 12:00:00,320.68
2011-06-24 13:00:00,338.1
2011-06-24 14:00:00,261.13
2011-06-24 15:00:00,319.79
2011-06-24 16:00:00,464.83
2011-06-24 17:00:00,706.37
2011-06-24 18:00:00,607.28
2011-06-24 19:00:00,429.05
2011-06-24 20:00:00,325.05
2011-06-24 21:00:00,248.3
2011-06-24 22:00:00,219.2
2011-06-24 23:00:00,183.53
2011-06-25 00:00:00,123.16
2011-06-25 01:00:00,106.63799999999999
2011-06-25 02:00:00,72.5
2011-06-25 03:00:00,36.74
2011-06-25 04:00:00,10.88
2011-06-25 05:00:00,11.42
2011-06-25 06:00:00,48.68
2011-06-25 07:00:00,58.08
2011-06-25 08:00:00,166.5
2011-06-25 09:00:00,245.52
2011-06-25 10:00:00,446.52
2011-06-25 11:00:00,472.96
2011-06-25 12:00:00,575.82
2011-06-25 13:00:00,574.83
2011-06-25 14:00:00,433.09
2011-06-25 15:00:00,445.8
2011-06-25 16:00:00,478.84
2011-06-25 17:00:00,516.81
2011-06-25 18:00:00,469.8
2011-06-25 19:00:00,403.45
2011-06-25 20:00:00,300.47
2011-06-25 21:00:00,256.74
2011-06-25 22:00:00,241.22
2011-06-25 23:00:00,170.44
2011-06-26 00:00:00,145.76
2011-06-26 01:00:00,116.39
2011-06-26 02:00:00,84.95
2011-06-26 03:00:00,37.26
2011-06-26 04:00:00,13.23
2011-06-26 05:00:00,13.65
2011-06-26 06:00:00,29.91
2011-06-26 07:00:00,51.43
2011-06-26 08:00:00,129.02
2011-06-26 09:00:00,249.78
2011-06-26 10:00:00,418.39
2011-06-26 11:00:00,490.68
2011-06-26 12:00:00,565.67
2011-06-26 13:00:00,566.97
2011-06-26 14:00:00,551.29
2011-06-26 15:00:00,546.81
2011-06-26 16:00:00,513.66
2011-06-26 17:00:00,506.2
2011-06-26 18:00:00,454.28
2011-06-26 19:00:00,384.97
2011-06-26 20:00:00,270.09
2011-06-26 21:00:00,210.46
2011-06-26 22:00:00,181.78
2011-06-26 23:00:00,103.3
2011-06-27 00:00:00,38.81
2011-06-27 01:00:00,13.06
2011-06-27 02:00:00,10.12
2011-06-27 03:00:00,6.1
2011-06-27 04:00:00,6.97
2011-06-27 05:00:00,30.06
2011-06-27 06:00:00,132.49
2011-06-27 07:00:00,374.5
2011-06-27 08:00:00,512.65
2011-06-27 09:00:00,262.26
2011-06-27 10:00:00,150.09
2011-06-27 11:00:00,179.14
2011-06-27 12:00:00,215.68
2011-06-27 13:00:00,236.69
2011-06-27 14:00:00,229.43
2011-06-27 15:00:00,230.28
2011-06-27 16:00:00,334.46
2011-06-27 17:00:00,683.72
2011-06-27 18:00:00,747.35
2011-06-27 19:00:00,512.56
2011-06-27 20:00:00,340.77
2011-06-27 21:00:00,217.06
2011-06-27 22:00:00,145.33
2011-06-27 23:00:00,121.4
2011-06-28 00:00:00,36.33
2011-06-28 01:00:00,20.17
2011-06-28 02:00:00,10.54
2011-06-28 03:00:00,7.38
2011-06-28 04:00:00,7.29
2011-06-28 05:00:00,34.77
2011-06-28 06:00:00,154.92
2011-06-28 07:00:00,351.03
2011-06-28 08:00:00,561.85
2011-06-28 09:00:00,290.23
2011-06-28 10:00:00,141.32
2011-06-28 11:00:00,195.56
2011-06-28 12:00:00,226.37
2011-06-28 13:00:00,217.25
2011-06-28 14:00:00,189.36
2011-06-28 15:00:00,186.09
2011-06-28 16:00:00,268.46
2011-06-28 17:00:00,583.75
2011-06-28 18:00:00,532.19
2011-06-28 19:00:00,416.73
2011-06-28 20:00:00,328.34
2011-06-28 21:00:00,236.55
2011-06-28 22:00:00,162.32
2011-06-28 23:00:00,118.36
2011-06-29 00:00:00,41.96
2011-06-29 01:00:00,23.96
2011-06-29 02:00:00,8.91
2011-06-29 03:00:00,6.56
2011-06-29 04:00:00,6.71
2011-06-29 05:00:00,32.47
2011-06-29 06:00:00,135.81
2011-06-29 07:00:00,333.87
2011-06-29 08:00:00,491.36
2011-06-29 09:00:00,228.38
2011-06-29 10:00:00,145.4
2011-06-29 11:00:00,184.53
2011-06-29 12:00:00,244.4
2011-06-29 13:00:00,210.44
2011-06-29 14:00:00,246.06
2011-06-29 15:00:00,240.24
2011-06-29 16:00:00,347.66
2011-06-29 17:00:00,605.28
2011-06-29 18:00:00,599.21
2011-06-29 19:00:00,517.65
2011-06-29 20:00:00,371.48
2011-06-29 21:00:00,281.18
2011-06-29 22:00:00,217.48
2011-06-29 23:00:00,119.14
2011-06-30 00:00:00,48.53
2011-06-30 01:00:00,22.21
2011-06-30 02:00:00,10.53
2011-06-30 03:00:00,6.57
2011-06-30 04:00:00,6.7
2011-06-30 05:00:00,29.85
2011-06-30 06:00:00,126.05
2011-06-30 07:00:00,411.0
2011-06-30 08:00:00,519.08
2011-06-30 09:00:00,215.51
2011-06-30 10:00:00,155.67
2011-06-30 11:00:00,198.63
2011-06-30 12:00:00,265.28
2011-06-30 13:00:00,240.97
2011-06-30 14:00:00,223.58
2011-06-30 15:00:00,222.08
2011-06-30 16:00:00,332.34
2011-06-30 17:00:00,621.72
2011-06-30 18:00:00,670.5
2011-06-30 19:00:00,493.52
2011-06-30 20:00:00,364.62
2011-06-30 21:00:00,274.92
2011-06-30 22:00:00,226.79
2011-06-30 23:00:00,146.8
2011-07-20 00:00:00,49.86
2011-07-20 01:00:00,18.99
2011-07-20 02:00:00,7.2
2011-07-20 03:00:00,6.63
2011-07-20 04:00:00,6.87
2011-07-20 05:00:00,34.76
2011-07-20 06:00:00,149.97
2011-07-20 07:00:00,442.34
2011-07-20 08:00:00,548.1933333333333
2011-07-20 09:00:00,272.5
2011-07-20 10:00:00,192.87
2011-07-20 11:00:00,170.98
2011-07-20 12:00:00,171.59
2011-07-20 13:00:00,163.3
2011-07-20 14:00:00,155.47
2011-07-20 15:00:00,172.88
2011-07-20 16:00:00,310.8
2011-07-20 17:00:00,594.55
2011-07-20 18:00:00,588.47
2011-07-20 19:00:00,496.43
2011-07-20 20:00:00,391.11
2011-07-20 21:00:00,293.72
2011-07-20 22:00:00,215.64
2011-07-20 23:00:00,121.66
2011-07-21 00:00:00,55.81
2011-07-21 01:00:00,18.72
2011-07-21 02:00:00,7.59
2011-07-21 03:00:00,5.94
2011-07-21 04:00:00,6.27
2011-07-21 05:00:00,31.71
2011-07-21 06:00:00,141.03
2011-07-21 07:00:00,396.74
2011-07-21 08:00:00,480.04
2011-07-21 09:00:00,237.99
2011-07-21 10:00:00,164.19
2011-07-21 11:00:00,156.5
2011-07-21 12:00:00,186.52
2011-07-21 13:00:00,184.09
2011-07-21 14:00:00,171.85
2011-07-21 15:00:00,172.26
2011-07-21 16:00:00,298.32
2011-07-21 17:00:00,507.04
2011-07-21 18:00:00,550.49
2011-07-21 19:00:00,446.35
2011-07-21 20:00:00,395.33
2011-07-21 21:00:00,298.08
2011-07-21 22:00:00,226.54
2011-07-21 23:00:00,152.85
2011-07-22 00:00:00,78.95
2011-07-22 01:00:00,35.54
2011-07-22 02:00:00,15.94
2011-07-22 03:00:00,7.09
2011-07-22 04:00:00,7.93
2011-07-22 05:00:00,31.98
2011-07-22 06:00:00,137.68
2011-07-22 07:00:00,369.84
2011-07-22 08:00:00,517.415
2011-07-22 09:00:00,277.76
2011-07-22 10:00:00,205.53
2011-07-22 11:00:00,232.4
2011-07-22 12:00:00,261.54
2011-07-22 13:00:00,252.27
2011-07-22 14:00:00,264.92
2011-07-22 15:00:00,241.14
2011-07-22 16:00:00,364.16
2011-07-22 17:00:00,614.94
2011-07-22 18:00:00,585.47
2011-07-22 19:00:00,409.39
2011-07-22 20:00:00,320.02
2011-07-22 21:00:00,325.75
2011-07-22 22:00:00,233.31
2011-07-22 23:00:00,162.29
2011-07-23 00:00:00,144.32
2011-07-23 01:00:00,106.17
2011-07-23 02:00:00,68.9
2011-07-23 03:00:00,31.35
2011-07-23 04:00:00,11.99
2011-07-23 05:00:00,9.72
2011-07-23 06:00:00,44.95
2011-07-23 07:00:00,67.87
2011-07-23 08:00:00,158.49
2011-07-23 09:00:00,236.45
2011-07-23 10:00:00,376.86
